y,x,z,k1,z2,z3,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
2.653,0.075,0.075,1,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
0.339,-1.989,,0,-0.147308636,-2.137260522,-0.237907843,-0.190974157,-0.304870044,1.534881977,-0.313030467,1.143315226,-0.003837224,-0.497781045,-1.235374766,0.024856559,-0.031630372,-0.476710081,-1.943806647,-0.214381843,-0.951415974,-0.231666467,0.690893665,-0.641783616,-0.224025777,1.251134523,-0.917553616,0.756963364,0.052997446,-0.906179137,-0.341288258,0.666687669,-0.374757531,0.463503622,-1.668875529,-0.580143723,1.417904637,1.296753788,0.300854747,-0.018318814,-0.622086174,-0.099771535,1.314673207,1.337133813,-1.583327334,-0.750884494,-0.600067945,0.647751186,-0.163687971,-1.215031275,-0.572089376,1.16182572,1.609873492,-1.667218791,-0.079514178,-1.347530684,1.850046383,-0.600673617,0.06052979,0.440220061,0.534672527,-0.099231908,0.117047767,0.395304604,-0.926132524,-0.623761071,-0.083158107,-0.015404274,-0.102796379,-0.793996035,-0.66365153,-0.547648599,-0.896258048,-0.153063505,0.389898105,0.038750234,-0.180343328,-1.568049687,-2.637382589,-1.29329852,0.460267917,-0.37578962,-0.699623563,1.643047022,-0.24935163,-0.404833562,0.678850095,-0.917833515,-0.457751496,-0.159619908,0.217249154,-0.253265353,-0.394682077,0.345192277,-0.679226835,2.135368011,-0.660878085,0.269933801,-0.634550647,-0.263743808,-0.282380292,-1.474864654,-0.322904539,-0.832493895,1.77071579,1.380438185
2.272,0.62,,0,0.264967568,1.275740366,1.156638152,-0.785798097,0.083426387,1.183865273,1.033680319,0.547713226,1.081420897,-1.048855047,-0.04756696,-0.993153502,0.906857945,0.933773041,0.296834522,-0.213384487,0.413159164,0.539934189,0.609327703,-0.254338744,0.406094686,0.704810156,0.759941933,1.080170225,0.186318017,0.691673461,-0.450058165,1.42661594,-0.238305066,1.384920604,-0.311680381,-1.00126048,0.666210235,-0.784359271,-0.132218901,0.258848341,-0.829281225,-0.128835652,-0.462761901,-0.237345704,0.653074873,1.296228599,1.201592061,-0.084636877,-1.393093128,1.237656463,-0.245881492,0.285463192,0.094383653,0.37555751,0.449887284,-0.703463341,0.843233936,0.598510822,-0.973223698,-0.563267128,0.013508115,0.936793083,0.197541891,0.375416131,0.312952094,0.379341841,1.320486178,-1.295909939,-0.959648113,-0.537563763,-1.471745036,0.495194825,-0.578533382,1.030161787,2.231461376,-0.36919719,0.256630938,1.140398928,1.230855122,-0.353635387,0.071480029,-0.807775678,1.043937664,0.715203528,0.562295073,-1.481889579,0.561525449,2.719761109,0.996512704,1.724471312,-0.688610585,0.618056888,1.401821051,-0.635507331,-0.772198166,0.171017888,0.547164899,-1.290274113,1.385389004,-0.944693063,0.388824297,0.931210303,-0.739247421,0.663464547,-0.240395799,0.25771545
-1.566,-0.056,-0.056,1,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056,-0.056
-1.191,-0.156,,0,-0.473631757,-0.514005499,-1.311495506,-0.22476304,1.105476445,-0.58223459,-0.542746304,-1.317723593,-1.042911216,0.593824322,-0.05764303,-0.469530542,-0.497739292,-0.214562776,-1.286134296,-1.89914775,2.181719726,-1.312484299,-0.031482465,-1.102110708,-1.015905887,-0.17690146,-0.958798191,-1.76266228,0.069147474,-0.14517643,0.052870933,-1.288936783,-0.483986937,-0.224861807,-0.428221847,0.526974639,0.706564723,-1.535790465,-0.818518969,-0.179333549,0.107430758,-1.357500259,-0.231053273,-2.029294655,-1.374424892,-0.516305334,-0.60597957,-2.551284433,1.734695561,-0.235720243,-0.073789949,-1.417114328,-2.248337067,-0.172708202,-0.894860386,-1.376128572,0.376024834,-0.351846063,0.584304744,0.859586438,-1.728754793,0.549783613,-0.140655806,-0.513670557,0.166175869,-1.698811831,-0.003803899,-0.801819329,0.415175094,-0.910408267,-0.443434659,-0.777648631,-1.471705756,-1.233765312,-1.634206651,0.787999831,-1.126236252,0.294787672,-0.125499936,-0.209083723,-1.617931563,-1.609687796,-1.906061774,-1.232387641,-1.173992388,0.039345293,-1.747161723,-0.712378927,-0.40307799,-0.288283593,-1.161891124,-0.188698361,-1.555738013,-1.58341967,-1.825055899,-0.739522031,1.031795545,0.533801603,-1.306127803,-1.019749191,-1.005132776,-0.076298922,-0.798866969,-0.024920384,-0.247754682,-1.637394402
0.885,-1.471,,0,-0.030856072,-0.045403345,0.80246881,-1.017419309,-2.088824277,0.198707335,-0.303642807,-0.500406923,-0.042656071,-1.048262306,-0.20813326,0.732688697,0.514920064,0.289974463,-1.266942436,1.231834269,0.061778522,1.12666426,0.741839373,0.997389562,-1.709375321,0.337212404,-0.734172637,0.333077478,-0.353903919,0.928142742,0.041350561,0.690940344,0.03941052,-0.444885028,0.999074004,1.696020107,-1.120339954,-1.348364055,-1.016557539,0.228669335,1.293732595,0.201747045,-1.19259637,0.066187828,0.38219068,0.098092342,-1.225198076,-0.509848071,-1.034335421,-0.331438854,0.619801756,-0.276391929,0.209805414,0.537537568,-0.622406887,-0.802500459,0.611811427,-0.263103277,-1.087679099,0.172085129,-0.191049531,0.288459691,0.511266408,-0.031513639,-0.131001161,-0.522578967,0.625424219,-0.989607877,0.717126441,-0.36045334,-0.050269387,-0.053830102,-0.097698681,-0.195930544,-0.759745393,0.088098553,-0.125612507,-0.42802407,-0.56942384,-0.707312872,0.495641504,0.036595027,0.285638296,0.49909949,1.972112057,-0.53260317,-0.512744697,1.279111671,0.323895417,-0.184685592,1.616696378,-0.023085472,0.734163676,-0.517918187,1.305793931,-0.539335426,0.056790362,-0.506810679,-0.229736908,-0.120877732,-0.166459152,0.581233914,-0.76197306,-0.536403535,-0.161976203,1.466356909
-2.143,-0.478,,0,-0.676677255,0.171378348,-1.097709284,-1.634546798,-1.714412524,-0.19582768,-1.566876133,-1.251700556,-0.475888497,-2.131582945,-0.481859869,-0.213613427,-1.782538513,0.192579155,-2.363545607,-1.830737157,1.670846593,-0.864797675,-0.441047712,-0.478406628,-1.125442774,-0.057903436,-1.066352647,-2.242665508,-1.950460823,-0.6200709,-1.00229729,-1.026002268,-1.963574084,-0.176756874,-0.329973701,-0.481672393,-0.647607777,0.722812414,-0.436999317,-0.567675468,-1.595630034,-0.191885146,-0.237474952,-1.427309253,-2.258737451,-1.675526277,0.59713808,-0.135955647,0.667688757,-1.286007094,-0.365459319,-0.144219417,-1.190807221,-0.203766324,-1.084274093,-0.082780313,-0.536905575,1.693211945,0.181511869,-0.191558,1.243347806,-1.016577209,-0.478007435,-1.787920937,-0.190362421,-0.391163449,-1.692363269,-2.216492598,-0.616243985,-1.195564181,-0.530892325,-2.214750802,-1.334206038,-1.077801509,-0.086290385,-0.143206785,1.803635626,-0.009298694,-1.42451402,-1.260048046,0.35966285,0.251236509,-2.10201376,0.049277826,-0.498489259,-0.102982344,-0.757154941,-1.36528255,-2.594286154,-1.327977349,-0.995655522,-2.067003911,-1.152737779,0.693891482,2.353248445,0.324973022,0.189413375,-0.219913851,-1.025724907,-1.776445486,-1.793636667,-1.510850596,-1.995642485,-0.271231168,0.610680375,-0.283473206
2.515,0.418,0.418,1,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418
1.428,1.359,1.359,1,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359
0.09,-0.103,,0,-0.200416125,0.537467448,-1.087318838,-1.598214634,0.5316719,0.311550736,-1.273327257,1.240396573,-1.511982307,-1.160539409,-0.77836063,0.622277366,-1.389985373,-0.9637692,0.003835077,0.71224651,-1.204374239,1.093761428,-0.947330372,0.424834693,-1.589035556,-0.54339669,-1.082582421,-0.939153254,0.005481212,0.347579423,0.288169925,-0.742593421,-0.370433,-0.682142027,0.550139217,-0.834884379,0.721816696,-2.472034838,0.584602056,-1.285705114,-2.119453035,-0.956418538,0.01613586,0.347453474,0.37405909,-0.74407467,-0.401377842,1.183591103,1.13715451,-0.869233076,0.346385055,-1.011217682,0.018091454,0.558005611,-1.255662718,0.898475316,0.275023517,0.244033379,0.641807858,0.198027298,-0.619247516,-1.54420163,0.419791587,-0.318218456,0.498600641,0.290713516,-1.149490036,-0.804581056,-0.648513176,0.993159518,0.425047421,0.181961838,0.430107546,0.570556925,0.989348935,0.738687685,0.753427028,-1.009486305,-0.710117581,0.352818992,-1.7512451,-0.675270281,-0.388333078,-1.455352452,-1.992526639,1.153719889,0.181309094,-0.650924731,-0.342599122,0.512306417,0.136583482,-1.091039392,0.279315113,2.180529913,-1.559742571,-0.40880966,-0.388227411,0.221380844,0.363978531,-2.143154459,-0.367772277,0.217004526,0.236230798,-0.225573154,0.137417245,-0.378701118
-0.152,0.388,,0,-0.252030631,0.281601515,-2.077344677,-0.706697562,0.138370549,0.138714469,0.404976474,-0.920550596,0.306978757,-1.046820051,-1.268775722,-0.608471325,0.612676894,0.234330807,-1.046251951,-0.240648152,-1.014271638,-1.405872596,-1.223124807,-0.814147491,0.746541529,-1.152711527,0.964846429,-0.799001139,-0.9673992,0.1163409,0.674087617,0.163321367,-0.324133496,0.310647029,-1.694902025,-2.139942421,-0.008862164,-0.914868456,0.101466034,1.440368728,-0.67107189,1.192611023,-0.029525906,0.055896723,-2.811017379,-0.197231942,-0.295203574,-0.699400657,-0.182883497,-0.767190386,-0.870068735,-0.021538289,-0.572950251,-0.882356962,1.292283651,2.270005813,0.104770677,0.084816319,-0.267819456,-1.35261915,1.913805308,-0.705208138,0.615966245,-0.581067346,-0.393703375,-0.039256526,-0.655840086,1.248719182,1.178267498,-1.858276946,2.150668043,-0.467042483,-1.289967316,1.214660634,-0.871661287,-0.784202256,-0.065235421,-1.860088128,-1.150658049,0.123355978,0.937343054,-0.562152128,0.041256653,-0.22835929,0.622203771,-0.947689266,-0.911510042,0.058379597,-0.112129588,0.398377739,0.94887929,0.129613373,0.861806724,-0.024149318,-0.065210204,0.33960954,0.355714688,-0.282669599,-0.43363147,-1.17114073,-0.909537883,-0.468849567,-0.756064763,1.416419066,-0.200036621,-1.852158867
0.48,-0.054,-0.054,1,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054,-0.054
1.24,-1.377,,0,0.044859424,0.870578865,1.440453787,-0.268400794,1.323896839,-0.459839373,0.537004675,-1.327790728,-1.430344622,1.504209133,-1.913021696,0.161592503,0.839305038,-0.932773086,-1.31074274,0.30234534,0.184084744,0.351244237,-0.923803432,-0.249632078,1.147155233,0.020663315,1.490999536,0.351535229,-0.678865848,-1.975676602,0.297162971,-2.033928905,-0.3558028,-1.460199234,-0.150315139,-1.968407125,1.125314246,1.553408064,-0.297634812,-1.247519981,-0.099152251,0.377873856,-0.536744162,-0.631732071,0.215207072,-0.23372834,0.235684276,-2.208682866,-0.211321402,1.656711562,-1.264639562,0.806178127,1.103387961,-1.301115236,0.105399071,-0.426054975,0.173977945,0.073112506,-0.192183675,-1.034797418,1.439728201,-0.720544808,-0.279659594,-0.12296702,-1.324315854,-0.166920167,0.021954619,0.478478823,-0.336564776,-0.226722498,-1.551269469,0.920649897,0.194837216,0.462185733,-0.524244954,-0.616705429,0.85329637,-1.004922643,2.324436968,-1.081263384,1.748822443,-0.653785459,0.174574022,-0.315193813,0.421965867,1.478296436,0.46731046,0.644178185,2.131404494,-0.5129017,0.264152045,0.864550412,-0.52529654,0.85898085,-0.157904565,1.337653121,-0.948675697,0.045013253,0.348806517,0.817295623,-1.458455424,0.336153452,1.070263173,0.655860055,-1.231423752,-0.909903014
1.451,-0.415,-0.415,1,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415,-0.415
0.102,-0.394,,0,-0.197856728,0.504908291,0.180906588,0.761255747,-0.951642318,-0.640673805,-1.468619432,-0.71485853,0.834930848,-0.008765435,-0.251432043,-1.803860753,0.767441493,0.664262337,1.300496675,-0.668793934,0.491868866,-0.263408218,-1.288155945,0.119258558,0.048492252,0.076763359,0.135197911,0.586001811,-1.934585488,-0.40908972,-0.840124648,-1.479465263,-0.794585256,1.082147902,-1.11417952,0.687129367,-0.834269598,-0.775836922,-1.147469559,0.76537696,0.635107513,0.999333236,-1.98804697,-0.9923273,1.922920915,-0.240056108,-0.335382102,0.675398161,-0.459135995,-0.161442908,-1.860962832,-0.630867011,-0.508241497,-1.676816679,-1.427215198,-1.453220319,1.522499463,1.028221574,0.429212573,0.864520778,0.406764434,-0.183196617,-0.387448957,-0.577708758,-2.01960982,0.008513761,-1.023502098,0.949605972,-1.187876447,0.898076556,-0.681075875,-1.03956717,0.869978986,0.335588333,-0.240811045,-0.331165804,1.05698496,-1.791992225,-1.457918968,-0.996086159,-0.315114764,0.198452903,-0.304270866,-1.244154257,-0.080136548,-1.905458883,1.04287143,-0.261175288,-0.414944664,-0.644312688,-0.163577659,-0.291882584,0.211809507,-1.290430994,-0.329286285,0.070050448,-0.049590334,-0.49758827,0.706176101,-0.868587512,-0.789441889,-1.580310115,0.87545858,-0.317445186,-1.46296732,-0.167893513
2.675,-0.059,-0.059,1,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059,-0.059
5.522,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.827,0.763,,0,0.170056595,0.237054715,0.070475041,-0.258592511,-1.338209126,0.47389483,-1.704421337,-1.75185425,1.114442171,-0.599085395,-0.080969341,0.879056606,-0.123270388,0.316466406,-1.254732858,-0.474031881,0.816955934,0.310995214,-0.323951943,-0.672240834,-0.371187913,0.261985211,0.075873324,0.834826708,-0.51640304,-0.000735548,-0.500660476,0.908265262,-0.528177236,0.079033523,-0.816089082,0.879030089,-0.472895868,-0.275660341,0.411518184,0.216446634,0.155196643,-0.343307864,1.149689389,-0.387199656,0.827464461,-0.242903306,0.1541138,0.334890768,-0.998872295,-0.826681283,0.584314964,0.012613634,0.856138668,0.353224223,2.349743425,0.636519253,0.7113402,1.226830402,1.98200498,0.800145189,1.188250252,-0.501161543,-0.257822389,1.046532805,0.054237694,-1.428464179,0.002425028,1.004240853,0.781955129,0.309017046,-1.055288104,0.688613127,0.530445829,-0.624092907,0.934539977,0.573796107,1.435861615,0.947443755,1.24002366,-0.19050008,-0.788772934,0.97822811,0.717181487,-1.05020783,-0.001428611,0.97222811,0.260711801,0.396231566,-0.360727724,0.170533334,0.38274957,0.575613347,0.830805235,0.128114453,0.038819903,-0.29250778,1.361827355,0.293029673,1.162933393,-1.004021723,-0.117614102,0.313218751,-0.235932878,0.260292083,1.241719208,-0.038876212
1.759,-0.165,-0.165,1,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165,-0.165
1.278,-0.253,-0.253,1,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253
-0.189,0.697,,0,-0.259922106,-2.047394161,0.271679949,0.815424941,0.656705543,-0.816037611,0.238014893,0.232386952,-1.323623484,0.964410961,0.190195933,-1.0893605,-0.373278734,-1.241059204,-0.472755686,0.080030057,0.930999937,1.266725466,-0.752002289,-1.157144712,-0.686903397,0.073918825,-0.113929762,-1.435038754,1.028090516,0.988900203,-0.350614076,-1.088828867,-0.542591273,-1.412036549,-1.6121075,0.185866918,0.568223552,0.629339523,1.428460002,1.529091488,1.45999789,-0.971844242,-0.52646907,-0.335277605,0.835701504,-1.095723183,-0.24175897,0.582519854,0.736369272,-1.551899919,-0.125309604,0.303861335,0.206561744,1.164905813,-0.121187377,1.391189804,-0.718701602,-0.654786796,-0.643295873,1.341332334,-0.424718095,-0.402178258,1.325439476,0.512673526,0.208086698,1.234731191,0.83111622,1.208858446,1.188219413,-1.125687291,0.339892722,-0.722055068,-1.365948166,-0.239395946,-0.97873692,-0.708337019,-0.185641433,-1.376973087,0.900062077,-0.675793087,-0.880870345,-0.391076402,-0.684219707,-0.477005357,-0.293185843,-0.337315114,-0.492235484,-1.67622658,-1.552069926,-2.237365501,0.772617115,-0.594993173,0.167109495,0.116833331,-0.590046968,-1.853329594,-1.093971145,0.915957382,0.506368419,-0.175262524,-1.275376742,-0.196438626,-1.654182673,-2.398077107,-0.298722867,-1.312820216
-0.24,0.557,,0,-0.270799543,0.286126216,-0.31921134,-1.268797414,1.486139263,0.246712968,-1.600463505,1.222754937,-1.326900441,-0.207813458,-0.797084084,0.026755534,0.422978769,0.685371992,0.615580673,-1.027556776,-1.472495719,-0.329985045,-0.561892191,-0.358001471,-1.527004199,-0.578684531,-0.393859124,-1.475451579,0.271071044,-1.173224574,-0.069582267,0.526798306,-1.395558164,-2.081447587,-0.947287246,-1.479812137,0.606889273,0.791221483,-1.904818677,-0.295815246,-1.387992981,-1.718284125,-1.579387862,1.470452049,-0.018478322,-0.478652638,0.103594118,-0.37824005,-2.101727491,0.28560381,1.530746863,-0.481775764,0.25288119,1.027340622,0.451520692,-0.427403342,-0.58769897,0.809516581,-0.015131027,-1.62740152,-0.317953686,-1.203311825,0.56197838,1.012427041,-1.808909327,0.16690415,0.754044818,0.124576876,-0.689597438,0.43424748,-1.170267512,0.983418522,-0.906646223,0.150252432,-1.202454983,-0.020829386,-0.740615286,-0.307141608,-1.721450801,-0.358081876,-1.401404895,-1.584250685,1.739269178,0.154304607,-0.256361549,0.289732374,0.364700409,0.334192138,-0.771962895,-0.938010133,0.115200196,-1.078562637,0.452965615,1.657518066,-0.113960729,-0.537743905,-0.333762278,-1.204614295,-1.271515472,0.400110482,-0.016354668,-1.984347412,-1.030896153,-1.035317598,-0.475191268,0.201455476
